URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://fhir.infoway-inforoute.ca/ValueSet/healthcareproviderroletype,1.2.0,active,,HealthcareProviderRoleType,HealthcareProviderRoleType,"A role type that is used to categorize an entity that delivers health care in an expected and professional manner to an entity in need of health care services. Examples: Registered Nurse, Chiropractor, Physician, Custodial Care Clinic.  This resource is an informative value set; a [normative subset](https://tgateway.infoway-inforoute.ca/vs/healthcareproviderroletype) can be found on Canada Health Infoway's [Terminology Gateway](https://tgateway.infoway-inforoute.ca).","StructureDefinition/bc-role-relationships",
https://fhir.infoway-inforoute.ca/ValueSet/practitionerspecialty,1.2.0,active,,PractitionerSpecialty,PractitionerSpecialty,"Defines the clinical, medical, surgical or other healthcare-related service specialty of a practitioner who interacts, treats or provides such services to or for a patient.  This resource is an informative value set; a [normative subset](https://tgateway.infoway-inforoute.ca/vs/practitionerspecialty) can be found on Canada Health Infoway's [Terminology Gateway](https://tgateway.infoway-inforoute.ca).","StructureDefinition/bc-role-relationships",
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-address-validation-status-value-set,1.0.0,active,,AddressValidationStatusVS,BC Address Validation Status Value Set,"BC address validation status value set.","StructureDefinition/bc-address-validation-status-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-communication-purpose-value-set,1.0.0,active,,CommunicationPurposeVS,BC Communication Purpose Value Set,"BC communication purpose value set.","StructureDefinition/bc-communication-purpose-code-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-end-reason-value-set,1.0.0,active,,EndReasonVS,BC End Reason Value Set,"BC end reason value set.","StructureDefinition/bc-end-reason-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-expertise-value-set,1.0.0,active,,ExpertiseVS,BC Expertise Value Set,"BC Expertise value set.","StructureDefinition/bc-practitioner-role","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-language-value-set,1.0.0,active,,LanguageVS,BC Language Value Set,"BC Language value set.","StructureDefinition/bc-practitioner","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-license-status-class-value-set,1.0.0,active,,LicenseStatusClassVS,BC License Status Class Value Set,"BC specific license status class value set.","StructureDefinition/bc-license-status-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-license-status-reason-value-set,1.0.0,active,,LicenseReasonVS,BC License Status Reason Value Set,"BC specific license status reason value set.","StructureDefinition/bc-license-status-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-license-status-value-set,1.0.0,active,,LicenseStatusVS,BC License Status Value Set,"BC specific license status value set.","StructureDefinition/bc-license-status-extension","THO (V3),Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-organization-role-value-set,1.0.0,active,,OrganizationRoleVS,BC Organization Role Code Value Set,"BC Organization Role Codes.","StructureDefinition/bc-organization","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-practitioner-role-value-set,1.0.0,active,,PractitionerRoleVS,BC Practitioner Role Code Value Set,"BC Practitioner Role Codes.","StructureDefinition/bc-practitioner-role","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-qualification-value-set,1.0.0,active,,PracQualificationVS,BC Practitioner Qualification Value Set,"BC specific qualification value set.","StructureDefinition/bc-practitioner","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-relationship-type-value-set,1.0.0,active,,RelationshipTypeVS,BC Relationship Type Value Set,"BC relationship type value set.",,"Other"
