Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Bundle-Example-DistributePractitioner-Bundle-forTesting.json	10337	3	0	0	0	0	2	0	0	81	0	0	0	0	0	0	0	0	0	0	31	95	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-DistributePractitioner-Bundle.json	24214	6	0	0	0	0	3	0	1	183	0	0	0	0	0	0	0	0	0	0	52	173	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-GET-Location-Response.json	7608	3	0	0	0	0	4	0	1	3	0	0	0	0	0	0	0	0	0	0	22	8	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-GET-Organization-Response.json	5276	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	18	6	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-GET-OrganizationAffiliation-Response.json	2503	2	0	0	0	0	1	0	0	154	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-GET-OrganizationAffiliation-byOrganization-Response.json	3938	3	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0	0	0	1
fsh-generated/resources/Bundle-Example-GET-Practitioner-Param-Response.json	26135	5	0	0	0	0	3	0	1	167	0	0	0	0	0	0	0	0	0	0	55	196	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-GET-Practitioner-Response.json	14458	4	0	0	0	0	2	0	1	80	0	0	0	0	0	0	0	0	0	0	34	99	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-GET-PractitionerRole-Response.json	2694	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	14	9	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-GET-PractitionerRole-byPractitioner-Response.json	6373	3	0	0	0	0	1	0	0	80	0	0	0	0	0	0	0	0	0	0	24	91	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-Individual-Provider-Bundle.json	17935	4	0	0	0	0	2	0	1	167	0	0	0	0	0	0	0	0	0	0	42	187	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-Organizational-Provider-Bundle.json	11061	4	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	33	9	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-Response-Query-Organization-Bundle.json	14560	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	39	9	0	0	1	0	0	0
fsh-generated/resources/Bundle-Example-Response-Query-Practitioner-Bundle.json	22686	5	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	43	176	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-UpdateLocationWithLinks-Bundle.json	11775	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	35	10	1	0	0	0	0	0
fsh-generated/resources/Bundle-Example-UpdateOrganization-Bundle-Response.json	7220	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	20	7	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-UpdateOrganization-Bundle.json	11526	4	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	35	12	0	0	0	0	0	1
fsh-generated/resources/Bundle-Example-UpdatePractitioner-Batch-Bundle-Response.json	24471	6	0	0	0	0	2	0	2	180	0	0	0	0	0	0	0	0	0	0	51	186	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-UpdatePractitioner-Bundle-Response.json	24465	6	1	0	0	0	2	0	1	172	0	0	0	0	0	0	0	0	0	0	53	172	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-UpdatePractitioner-Bundle.json	18415	5	0	0	0	0	2	0	1	80	0	0	0	0	0	0	0	0	0	0	53	91	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-UpdatePractitioner-LicenseStatus-Bundle.json	4117	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	21	6	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-bc-plr-client-capability-statement.json	2119	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	33	20	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-bc-plr-server-capability-statement.json	7799	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	62	12	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-bc-service-type-code-system.json	665	2	0	0	0	0	0	0	1	6	0	0	1	0	0	0	0	0	0	0	13	1232	0	0	0	0	0	0
fsh-generated/resources/Location-Example-Location-For-Add.json	3367	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Location-IFC.00047422.BC.PRS.json	5197	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0
fsh-generated/resources/Location-IFC.00147422.BC.PRS.json	4889	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0
fsh-generated/resources/Location-IFC.00147423.BC.PRS.json	4278	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-bc-batch.json	1958	2	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-bc-distribution.json	1273	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	1	0	1
fsh-generated/resources/OperationDefinition-bc-entity-location-query.json	4526	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	9	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-bc-entity-organization-query.json	2900	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	1	0	0
fsh-generated/resources/OperationDefinition-bc-entity-practitioner-query.json	3889	3	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	28	7	0	0	0	1	0	0
fsh-generated/resources/OperationDefinition-bc-extended-location-query.json	4571	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	7	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-bc-extended-organization-query.json	2952	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	1	0	0
fsh-generated/resources/OperationDefinition-bc-extended-practitioner-query.json	3930	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	28	7	0	0	0	1	0	0
fsh-generated/resources/OperationDefinition-bc-maintain.json	2295	2	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Example-OperationOutcome-7018.json	604	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Example-OperationOutcome-7047.json	613	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Example-OperationOutcome-7049.json	614	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Example-OperationOutcome-BatchError.json	620	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Example-OperationOutcome-BatchSuccess.json	613	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Example-OperationOutcome-MaintainSuccess.json	616	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Example-OperationOutcome-Success.json	585	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/Organization-Example-Credential-Granting-Institution.json	343	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Organization-Example-Organization-1.json	4715	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0
fsh-generated/resources/Organization-Example-Organization-PrimaryCare.json	11002	4	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	25	9	0	0	0	0	0	0
fsh-generated/resources/Organization-Example-Qualification-Organization.json	353	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Organization-IPC.00047422.BC.PRS.json	3231	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Organization-IPC.00147434.BC.PRS.json	5028	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	0
fsh-generated/resources/Organization-IPC.00147436.BC.PRS.json	5583	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	0	0	0
fsh-generated/resources/Organization-IPC.00147437.BC.PRS.json	5088	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-Example-OrganizationAffiliation-Loc1.json	978	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-Example-OrganizationAffiliation-Loc2.json	974	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.1142.PRS.json	1322	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.1182.PRS.json	1326	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.131.PRS.json	934	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.132.PRS.json	1216	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.141.PRS.json	934	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.142.PRS.json	1216	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.181.PRS.json	1193	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.182.PRS.json	1216	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.25.PRS.json	933	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/OrganizationAffiliation-RELN.26.PRS.json	956	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Request-Add-Location.json	10620	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Request-Add-Organization.json	7577	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Request-Add-Practitioner.json	16449	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	27	12	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Request-Distribution-Organization.json	12977	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	14	0	0	0	0	0	1
fsh-generated/resources/Parameters-Example-Request-Distribution-Practitioner.json	29049	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40	22	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Request-Update-License-Practitioner.json	5242	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Request-Update-Location.json	14262	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	14	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Request-Update-Organization.json	14011	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	9	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Request-Update-Practitioner.json	21974	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	10	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Response-Add-Location.json	7649	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Response-Add-Organization.json	9776	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Response-Add-Practitioner.json	30222	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42	21	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Response-Update-Organization.json	9779	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	13	0	0	0	0	0	0
fsh-generated/resources/Parameters-Example-Response-Update-Practitioner.json	30228	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42	23	0	0	0	0	0	1
fsh-generated/resources/Practitioner-Example-AddPractitioner-Practitioner.json	9485	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	13	0	0	0	0	0	0
fsh-generated/resources/Practitioner-IPC.00047422.BC.PRS.json	10721	3	0	0	0	0	0	0	1	81	0	0	0	0	0	0	0	0	0	0	28	15	0	0	0	0	0	0
fsh-generated/resources/Practitioner-IPC.00147422.BC.PRS.json	10301	3	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	27	13	0	0	0	0	0	0
fsh-generated/resources/Practitioner-IPC.00147433.BC.PRS.json	11417	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	29	11	0	0	0	0	0	0
fsh-generated/resources/Practitioner-IPC.00147622.BC.PRS.json	14280	3	0	0	0	0	0	0	1	79	0	0	0	0	0	0	0	0	0	0	34	9	0	0	0	0	0	0
fsh-generated/resources/Practitioner-IPC.00147699.BC.PRS.json	2860	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/Practitioner-IPC.00187833.BC.PRS.json	9364	2	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	27	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-IPC.00763481.BC.PRS.json	2326	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-Example-PractitionerRole-Loc3.json	1131	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-Example-PractitionerRole-Role-FromPrac-CPSID.json	1221	1	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-IPC.00047422.BC.PRS.json	1590	1	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-IPC.00147422.BC.PRS.json	1195	1	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-IPC.00147433.BC.PRS.json	1590	2	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-IPC.00147622.BC.PRS.json	1684	1	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	11	59	0	0	0	0	0	1
fsh-generated/resources/PractitionerRole-IPC.00147633.BC.PRS.json	460	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-IPC.00147699.BC.PRS.json	1700	2	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-IPC.00763481.BC.PRS.json	591	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.1125.PRS.json	1465	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.123.PRS.json	1322	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.12373.PRS.json	1675	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.124.PRS.json	1779	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.125.PRS.json	1108	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.126.PRS.json	1565	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.127.PRS.json	1069	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.128.PRS.json	1267	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.129.PRS.json	1107	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.130.PRS.json	1305	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.153.PRS.json	1581	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.173.PRS.json	1322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.175.PRS.json	1108	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.193.PRS.json	1322	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.23.PRS.json	1068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-RELN.24.PRS.json	1107	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-bc-address-validation-status-extension.json	1653	2	0	0	0	0	0	11	1	29	0	0	0	0	0	0	0	0	0	0	54	933	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-bc-address.json	2362	2	1	0	0	0	0	32	0	10	0	0	0	0	0	0	0	1	0	0	110	517	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-availability-extension.json	4302	1	0	0	0	0	0	49	0	88	0	0	1	0	0	0	0	0	0	0	132	289	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-availableTime-extension.json	4333	2	0	0	0	0	0	25	0	15	0	0	0	0	0	0	0	0	0	0	178	321	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-bc-batch-bundle.json	2523	1	0	0	0	0	0	437	0	21	0	0	0	0	0	0	0	1	0	0	339	793	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-bc-batch-response-bundle.json	3019	2	0	0	0	0	0	65	0	31	0	0	3	0	0	0	0	0	0	0	443	829	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-bc-birthplace-extension.json	1410	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	58	123	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-birthtime-extension.json	1355	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	50	106	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-careteam.json	1784	2	0	0	0	0	0	18	0	15	0	0	0	0	0	0	0	1	0	0	152	297	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-bc-catalogue-service.json	2757	2	0	0	0	0	0	50	0	22	0	0	0	0	0	0	0	0	0	0	241	434	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-bc-clinical-service.json	4387	2	0	0	0	0	0	33	0	24	0	0	0	0	0	0	0	1	0	0	293	358	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-bc-communication-purpose-code-extension.json	1720	1	1	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	52	114	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-confidentiality-extension.json	3579	2	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	114	108	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-contactPoint.json	1948	1	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	83	102	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-end-reason-extension.json	2509	1	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	52	77	0	0	1	1	0	0
fsh-generated/resources/StructureDefinition-bc-facility-community-health-area-extension.json	2905	2	0	0	0	0	0	6	0	13	0	0	0	0	0	0	0	0	0	0	117	101	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-facility-details-extension.json	5582	1	0	0	0	0	0	10	0	21	0	0	0	0	0	0	0	0	0	0	203	155	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-bc-facility-health-authority-extension.json	1526	2	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	1	0	0	52	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-facility-health-service-area-extension.json	3559	1	0	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	98	92	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-facility-health-service-delivery-area-extension.json	1614	1	0	0	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0	0	50	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-facility-local-health-area-extension.json	1525	1	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	49	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-facility-physical-address-extension.json	1891	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	52	73	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-facility-primary-care-network-extension.json	2838	1	0	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	116	110	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-bc-hds-subtype-extension.json	3921	2	0	0	0	0	0	8	0	16	0	0	0	0	0	0	0	0	0	0	140	109	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-health-delivery-site-type-extension.json	3913	1	0	0	0	0	0	7	0	14	0	0	1	0	0	0	0	0	0	0	122	100	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-humanName.json	1759	1	0	0	0	0	0	6	0	18	0	0	0	0	0	0	0	0	0	0	81	171	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-bc-identifier.json	1364	1	2	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	73	150	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-license-status-extension.json	5895	2	0	0	0	0	0	9	0	20	0	0	0	0	0	0	0	1	0	0	200	252	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-location-bundle.json	6192	2	0	0	0	0	0	70	0	63	0	0	0	0	0	0	0	1	0	0	555	805	0	0	0	10	0	1
