URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/resource-types,4.0.1,active,"2.16.840.1.113883.4.642.3.27",ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","StructureDefinition/bc-role-relationships","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/search-entry-mode,4.0.1,active,"2.16.840.1.113883.4.642.3.622",SearchEntryMode,SearchEntryMode,"Why an entry is in the result set - whether it's included as a match or because of an _include requirement, or to convey information or warning information about the search process.","StructureDefinition/bc-practitioner-bundle,StructureDefinition/bc-batch-response-bundle,StructureDefinition/bc-location-bundle,StructureDefinition/bc-organization-bundle,StructureDefinition/bc-batch-bundle","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/service-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.516",ServiceCategory,Service category,"This value set defines an example set of codes that can be used to classify groupings of service-types/specialties.","StructureDefinition/bc-catalogue-service,StructureDefinition/bc-clinical-service","THO"
http://hl7.org/fhir/ValueSet/service-provision-conditions,4.0.1,draft,"2.16.840.1.113883.4.642.3.514",ServiceProvisionConditions,ServiceProvisionConditions,"The code(s) that detail the conditions under which the healthcare service is available/offered.","StructureDefinition/bc-catalogue-service,StructureDefinition/bc-clinical-service","THO"
http://hl7.org/fhir/ValueSet/service-referral-method,4.0.1,draft,"2.16.840.1.113883.4.642.3.510",ReferralMethod,ReferralMethod,"The methods of referral can be used when referring to a specific HealthCareService resource.","StructureDefinition/bc-catalogue-service,StructureDefinition/bc-clinical-service","THO"
http://hl7.org/fhir/ValueSet/service-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.518",ServiceType,Service type,"This value set defines an example set of codes of service-types.","StructureDefinition/bc-catalogue-service,StructureDefinition/bc-clinical-service","THO"
http://terminology.hl7.org/ValueSet/v2-0116,2.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/bc-location","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ConfidentialityClassification,2014-03-26,active,"2.16.840.1.113883.1.11.10228",v3.ConfidentialityClassification,V3 Value SetConfidentialityClassification," Set of codes used to value Act.Confidentiality and Role.Confidentiality attribute in accordance with the definition for concept domain ""Confidentiality"".","StructureDefinition/bc-confidentiality-extension","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/bc-location","THO (V3)"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-address-validation-status-value-set,1.0.0,active,,AddressValidationStatusVS,BC Address Validation Status Value Set,"BC address validation status value set.","StructureDefinition/bc-address-validation-status-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-communication-purpose-value-set,1.0.0,active,,CommunicationPurposeVS,BC Communication Purpose Value Set,"BC communication purpose value set.","StructureDefinition/bc-communication-purpose-code-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-end-reason-value-set,1.0.0,active,,EndReasonVS,BC End Reason Value Set,"BC end reason value set.","StructureDefinition/bc-end-reason-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-expertise-value-set,1.0.0,active,,ExpertiseVS,BC Expertise Value Set,"BC Expertise value set.","StructureDefinition/bc-practitioner-role","hl7.fhir.ca.baseline,Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-hds-type-value-set,1.0.0,active,,HealthDeliverySiteTypeVS,BC Health Delivery Site Type Value Set,"BC ealth Delivery Site Type Value set.","StructureDefinition/bc-health-delivery-site-type-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-language-value-set,1.0.0,active,,LanguageVS,BC Language Value Set,"BC Language value set.","StructureDefinition/bc-practitioner","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-license-status-class-value-set,1.0.0,active,,LicenseStatusClassVS,BC License Status Class Value Set,"BC specific license status class value set.","StructureDefinition/bc-license-status-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-license-status-reason-value-set,1.0.0,active,,LicenseReasonVS,BC License Status Reason Value Set,"BC specific license status reason value set.","StructureDefinition/bc-license-status-extension","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-license-status-value-set,1.0.0,active,,LicenseStatusVS,BC License Status Value Set,"BC specific license status value set.","StructureDefinition/bc-license-status-extension","THO (V3),Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-organization-role-value-set,1.0.0,active,,OrganizationRoleVS,BC Organization Role Code Value Set,"BC Organization Role Codes.","StructureDefinition/bc-organization","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-practitioner-role-value-set,1.0.0,active,,PractitionerRoleVS,BC Practitioner Role Code Value Set,"BC Practitioner Role Codes.","StructureDefinition/bc-practitioner-role","Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-qualification-value-set,1.0.0,active,,PracQualificationVS,BC Practitioner Qualification Value Set,"BC specific qualification value set.","StructureDefinition/bc-practitioner","hl7.fhir.ca.baseline,Other"
https://terminology.hlth.gov.bc.ca/ProviderLocationRegistry/ValueSet/bc-relationship-type-value-set,1.0.0,active,,RelationshipTypeVS,BC Relationship Type Value Set,"BC relationship type value set.",,"Other"
